"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1803313317345391086","Thu Jun 20 04:38:27 +0000 2024","3","@AbdulMa49444458 @AF16001 @raykairi @creepylogy_ elu bego itu idihh","1803648583033561576","","AbdulMa49444458","in","bogor is blue","0","1","0","https://x.com/mengsanss/status/1803648583033561576","1521560911873703936","mengsanss"
"1803755112525086793","Thu Jun 20 18:13:46 +0000 2024","13","@Helloimhere_99 @xopch Dulu gw kesel kalau org indo disebut indon tapi ngeliat tingkah2 lucu ga pejabat ga masyarakat apalagi belakangan ini. Gw sih uda serah deh emg bego mau disebut indon indon indon jg uda bodo amat.","1803853766128734486","","Helloimhere_99","in","","0","0","0","https://x.com/ubihisak/status/1803853766128734486","1617809849806655488","ubihisak"
"1803358679149977644","Wed Jun 19 12:30:19 +0000 2024","5","@leoNaftt @besamebenitoo @sooorise @yurrimgo byeongshin tu biasanya buat ngatain orang bisa diartiin bego/bodoh/tol0l ","1803404948325163061","","leoNaftt","in","","0","0","0","https://x.com/PotatoKentankk/status/1803404948325163061","897401262651523076","PotatoKentankk"
"1804062495247859914","Fri Jun 21 12:02:09 +0000 2024","7","@PDFinbiscuits @Ayaningie_ bener bangettt tapi fansnya udah bego malah gatau diri lagi STOP COPYING TXT FREEZE IS FOREVER #StopCopyingTXT","1804122632822169612","","PDFinbiscuits","in","she/her","0","0","1","https://x.com/choisoxobin/status/1804122632822169612","1409101962360934405","choisoxobin"
"1803442229572411559","Wed Jun 19 14:58:28 +0000 2024","206"," ini shipper pada pura pura bego apa bego beneran ya maap paul ga espekkk","1803442229572411559","","","in","","1","8","12","https://x.com/avocadisj/status/1803442229572411559","1912991828","avocadisj"
"1803932842826797291","Fri Jun 21 15:14:33 +0000 2024","5","@CaturYu28266504 @amrudinnejad_ @pasifisstate Siapa bego? Lo yah??? Ga usah di umumin juga kali ","1804171054358904894","","CaturYu28266504","in","São João da Madeira, Portugal","0","1","0","https://x.com/AntarticaSnowWW/status/1804171054358904894","1621109760266493954","AntarticaSnowWW"
"1803407499531550927","Fri Jun 21 15:41:36 +0000 2024","64","@lil_tomato0 Modelan kek lo emang keknya ga pantes di temenin deh. Baru jadi senior aja udah galak amat sama anak baru. Apalagi nanti jadi atasan. Malu bego kalo nanti anak baru itu yg naik jabatan dari lo","1804177858019180684","","lil_tomato0","in","Manchester, England","1","0","0","https://x.com/UTDhzny/status/1804177858019180684","1164381437107134464","UTDhzny"
"1803291793485857055","Thu Jun 20 06:50:33 +0000 2024","4","@aIIukaxnanika emang bego yah","1803681828341162170","","aIIukaxnanika","in","Bali, Indonesia","0","0","0","https://x.com/summerdusks_/status/1803681828341162170","1572269964","summerdusks_"
"1803985289171603520","Fri Jun 21 17:02:47 +0000 2024","26","@helmmerah Udah disuruh stop itu utk arah si penabrak. Jelas bgt. Sekarang lagi giliran arah si korban yg dikasih jalan. Emg yg nabrak aja bego. Kalo gaada lampu LL percayain org ky gt deh mereka sukarela atur jalan biar rapi. Atau kalo gamau nurutin mereka at least dipake akalnya.","1804198290902389227","","helmmerah","in","Bogor, Jawa Barat","0","0","0","https://x.com/AzmiMaulidino/status/1804198290902389227","1515168949151100928","AzmiMaulidino"
"1803781457242128556","Thu Jun 20 13:26:26 +0000 2024","4","knapa ya.... temen gua tuh yg pacaran pasti pada bego jiji bgt sumpah","1803781457242128556","","","in","","0","3","0","https://x.com/digiwoomy/status/1803781457242128556","1244708316992778240","digiwoomy"
"1803809543060861296","Thu Jun 20 15:18:02 +0000 2024","11","!upi semoga tidak terdengar bego tapi mau nanya dong.. normalnya dapet dosbing buat susun skripsi itu sebelum atau sesudah sempro sih? di prodi sender udah sempro terus sekarang lagi revisian proposal tp karena belum punya dosbing jadinya gatau mau konsul ke siapa :')","1803809543060861296","","","in","lg mejeng di partere","1","7","0","https://x.com/UPIfess/status/1803809543060861296","1084456172395016193","UPIfess"
"1803417104676212755","Wed Jun 19 13:18:38 +0000 2024","433","Kirain kemarin itu kurang beruntung ternyata bego beneran https://t.co/vAk7jmK3xk","1803417104676212755","https://pbs.twimg.com/ext_tw_video_thumb/1803364015235620864/pu/img/Cj24H5j5D0hCgjVP.jpg","","in","Ngadi King of The South","3","32","55","https://x.com/MafiaWasit/status/1803417104676212755","2794327166","MafiaWasit"
"1803429503823388766","Wed Jun 19 14:07:54 +0000 2024","9","Sepintar2nya kita nyetir kendaraan ingatlah: ada orang bego di luar sana yg bisa sewaktu-waktu berkeliaran sambil nyetir dan menjadi penyebab kecelakaan. Intinya tetap jaga kecepatan dan tetap waspada.","1803429503823388766","","","in","middle earth","0","0","1","https://x.com/jigrek/status/1803429503823388766","197675032","jigrek"
"1803321826686214171","Wed Jun 19 10:32:04 +0000 2024","13","@callmewin__ @lunox33 DIH???? TOLOL! Lo aja ngetik kaya gitu aja gak mikirin org yang udah meninggal gapernah mikirin sebelumnya dia kenapa??? Maen judge gitu bego","1803375189255946418","","callmewin__","in","MOON","1","9","0","https://x.com/gemeshamay/status/1803375189255946418","1215267806171688961","gemeshamay"
"1803271825008501015","Wed Jun 19 13:28:01 +0000 2024","7","@indrakusuma @jakulasi @ardisatriawan Kirain kalimat bego ini sudah kadaluarsa. Ternyata belum ya Pak @ardisatriawan ?","1803419467025883299","","indrakusuma","in","Indonesia","0","1","0","https://x.com/rapd_dwijayanto/status/1803419467025883299","1675108101551460358","rapd_dwijayanto"
"1803404542039797901","Thu Jun 20 01:36:40 +0000 2024","7","@ridwanhr Asli.. Kebanyakan gaya kl kata saya.. Mn cek kuota ny ga jelas.. Ga detil kek xl.. Trs kl klaim kuota bonus yg aktif cm 2 hari yg kemakan kuota utama dl.. Kan bego sm aja kuota bonus ga bs dpake.. Peak lu @Telkomsel","1803602835776610726","","ridwanhr","in","","0","1","0","https://x.com/TriW1212/status/1803602835776610726","1304936442649403393","TriW1212"
"1803313317345391086","Thu Jun 20 01:47:45 +0000 2024","16","@HariMusola @amumu_my @creepylogy_ Y customer lain bego serius lu kalo liat org ngewe di tmpt umum lu g risih?","1803605627425661352","","HariMusola","in","","0","1","1","https://x.com/WotaSepuh48/status/1803605627425661352","1711995154457145344","WotaSepuh48"
"1803444641578258637","Wed Jun 19 15:08:03 +0000 2024","93","ka kenapa ga kasih kisi kisi ke para shipper ini jd kita keliatan bego nya kan ","1803444641578258637","","","in","","0","0","0","https://x.com/avocadisj/status/1803444641578258637","1912991828","avocadisj"
"1803271825008501015","Wed Jun 19 14:01:27 +0000 2024","3","@indrakusuma @jakulasi @ardisatriawan Iyalah. Kalau gak pinter mana bisa saya membedakan pernyataan bego sumbu pendek dengan pernyataan bijak dan menyentuh akar persoalan.","1803427882070581745","","indrakusuma","in","Indonesia","0","1","0","https://x.com/rapd_dwijayanto/status/1803427882070581745","1675108101551460358","rapd_dwijayanto"
"1803318568651829356","Wed Jun 19 11:52:11 +0000 2024","5","@cardSecret27New @arya_saloka @amandamanopo Tolong donk Lo buktiin kalo uang yg Lo bilang sumbangsih lo ke Manda di pakai buat ngasih makan Arya !!! Lagian emang Manda adakah minta lo royal ke dia ? Kan atas kemauan Lo sendiri bego.!","1803395350771933369","","cardSecret27New","in","","0","0","0","https://x.com/VeniAlmeera/status/1803395350771933369","1564794054348783616","VeniAlmeera"
"1803965771888099331","Fri Jun 21 07:17:18 +0000 2024","40","@galorbie Centang biru kok bego","1804050947943075919","","galorbie","in","Australia","0","2","0","https://x.com/leplusjeun23/status/1804050947943075919","1720288588968116224","leplusjeun23"
"1803654659477029020","Thu Jun 20 07:21:40 +0000 2024","9","@ucapkanaja @Heraloebss Centang biru bego.... Gw juga kalau bawa mobil ya ga keliatan kalau ada anak disitu. Bego lu","1803689660939641183","","ucapkanaja","in","Sawah Besar, Indonesia","0","0","0","https://x.com/kebo_ijo_reborn/status/1803689660939641183","1707659882089103360","kebo_ijo_reborn"
"1803599012832092449","Thu Jun 20 03:53:21 +0000 2024","30","@18fesss Kakak ku pacaran dari umur 20 thn thn ini umur 27 padhl rencana nya mau di lamar bulan Oktober ehh cwonya meninggal kk ku kek orang bego linglung doang katanya ga bakalan nikah lagi","1803637236753375384","","18fesss","in","Pekan Baru, Riau","0","0","0","https://x.com/sugaasugarr_/status/1803637236753375384","1292450282115231744","sugaasugarr_"
"1803654898690482293","Thu Jun 20 05:03:32 +0000 2024","4","ada ya matkul dzolim baru ngasih tau perincian UAS kemarin kek emg dipikir UAS isinye mikirin dia doang? mana bukan paper mintanya infografis tapi MINIMAL 1500 KATA eh buset kata gue mah essay in aja bego sebel bgt gue","1803654898690482293","","","in","","0","2","0","https://x.com/mendoanfisipol/status/1803654898690482293","1375687029770526721","mendoanfisipol"
